1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,country,year,gdp_per_capita,polity_x,control_total_patents,4_Flood_total_count,4_Flood_granted_count,4_Flood_granted_family_ge_2_count,4_Flood_K_stock,total_deaths,total_affected,total_damages_adj,r10_total_deaths,r10_total_affected,r10_total_damages_adj,r9_total_deaths,r9_total_affected,r9_total_damages_adj,r8_total_deaths,r8_total_affected,r8_total_damages_adj,r7_total_deaths,r7_total_affected,r7_total_damages_adj,r6_total_deaths,r6_total_affected,r6_total_damages_adj,r5_total_deaths,r5_total_affected,r5_total_damages_adj,r4_total_deaths,r4_total_affected,r4_total_damages_adj,r3_total_deaths,r3_total_affected,r3_total_damages_adj,r2_total_deaths,r2_total_affected,r2_total_damages_adj,r1_total_deaths,r1_total_affected,r1_total_damages_adj,Total_count,Granted_count,Granted_family_ge_2_count,K_Stock,region,income_group,lpop,polity_y,low,middle,high,damage_cor,damage_gdp,combi,difmonth,abs_diff,dif_temp,drought,flood,disindex,disindexla,indexla,dindex,r10_lpop,r10_polity,r10_low,r10_middle,r10_high,r10_damage_cor,r10_damage_gdp,r10_combi,r10_difmonth,r10_abs_diff,r10_dif_temp,r10_drought,r10_flood,r10_disindex,r10_disindexla,r10_indexla,r10_dindex,r10_region,r10_income_group,population_density
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US,1987,10.512581628777188,10.0,10.608983176276936,52,36,31,4.1926426978794185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,13050.0,251045.0,25.0,7550.0,89106.0,13.0,2000.0,59031.0,4552.0,3451.0,2393.0,135.87631831434146,.,High income: OECD,12.397886,1.0,0,0,1,272.8188617229462,0.0058058919,120.0,0.1576275242397135,1.8015056,0.76147652,0,0.15762752,25.944361,0.00027226435,0.00035944491,130.81911,,,,,,,,,,,,,,,,,,,,26.4537676766794
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US,1988,10.54442341624194,10.0,10.8234714562479,32,23,9,4.374723468860632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,13050.0,251045.0,25.0,7550.0,89106.0,13.0,2000.0,59031.0,0.0,0.0,0.0,5160.0,3963.0,2687.0,142.1509344776172,.,High income: OECD,12.406966,1.0,0,0,1,0.0,0.0,126.1,0.1896262190029942,4.9867826,4.9867826,0,0.18962622,26.363108,0.00027665877,0.00038323211,139.47641,123.658713,10.0,0.0,0.0,10.0,14160.53558397293,0.4133691759,1199.5,2.5656773322490527,48.425171219999996,37.48762549,0.0,2.56567737,278.80626,0.00292583857,0.00367100471,1336.05331,,,26.6950614480247
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US,1989,10.571047495831838,10.0,10.766229817452608,33,26,6,4.539619886508729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,13050.0,251045.0,25.0,7550.0,89106.0,13.0,2000.0,59031.0,0.0,0.0,0.0,0.0,0.0,0.0,5746.0,4362.0,3102.0,145.53361504674842,.,High income: OECD,12.416411,1.0,0,0,1,9379.872283935549,0.1724368,120.0,0.2012634222597676,3.2844589,0.061003003,0,0.20126343,26.804417,0.00028128995,0.00035873923,130.56227,123.753195,10.0,0.0,0.0,10.0,22123.221794605255,0.5300858329,1195.6,2.506946225915644,40.89427912,26.733277493,0.0,2.50694626,274.450805,0.00288013171,0.00363222697,1321.94024,,,26.9483653165862
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US,1990,10.578435001894874,10.0,10.843182262189298,22,17,9,4.572201798994302,38.0,3350.0,89137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,16400.0,340182.0,63.0,10900.0,178243.0,51.0,5350.0,148168.0,38.0,3350.0,89137.0,38.0,3350.0,89137.0,38.0,3350.0,89137.0,7119.0,5035.0,3639.0,149.38321581508836,.,High income: OECD,12.427707,1.0,0,0,1,529.1752710342407,0.0091953725,116.0,0.2216501355726147,10.926934,0.43111894,0,0.22165014,24.932432,0.00026164504,0.00034524963,125.65277,123.847208,10.0,0.0,0.0,10.0,20427.773844242096,0.4589002514,1190.8,2.5095451966002376,51.2663722,27.048909013,0.0,2.50954523,271.230605,0.00284633841,0.00361249399,1314.75848,,,27.2545136128993
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US,1991,10.563989160132516,10.0,10.863871721920797,26,20,11,4.628822037509868,7.5,0.0,807646.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5,16400.0,1147828.5,70.5,10900.0,985889.5,58.5,5350.0,955814.5,45.5,3350.0,896783.5,45.5,3350.0,896783.5,45.5,3350.0,896783.5,45.5,3350.0,896783.5,7530.0,5362.0,3798.0,152.26424542459813,.,High income: OECD,12.44107,1.0,0,0,1,5435.367347717285,0.091455229,89.9,0.3375796077381447,1.546978,1.546978,0,0.33757961,25.468163,0.00026726708,0.00027911866,101.58456,123.944769,10.0,0.0,0.0,10.0,25413.527010440826,0.5358690874,1164.7,2.674557580172791,49.869985299999996,27.730941423,0.0,2.6745576200000003,270.817367,0.00284200182,0.00354173394,1289.0055200000002,,,27.6211491261017
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US,1992,10.584738523066406,10.0,10.882490138206446,8,7,5,4.545254253397876,7.5,0.0,807646.5,0.0,0.0,0.0,0.0,0.0,0.0,106.0,16400.0,1955475.0,78.0,10900.0,1793536.0,66.0,5350.0,1763461.0,53.0,3350.0,1704430.0,53.0,3350.0,1704430.0,53.0,3350.0,1704430.0,53.0,3350.0,1704430.0,15.0,0.0,1615293.0,8964.0,6325.0,4702.0,155.8832988414887,.,High income: OECD,12.45494,1.0,0,0,1,26649.36460876465,0.42357728,145.0,0.3468587340791164,5.0818343,1.2266786,0,0.34685874,32.618439,0.00034230325,0.00043460526,158.17354,124.046664,10.0,0.0,0.0,10.0,50874.02766275406,0.9226132043999999,1185.8000000000002,2.64151380447969,45.4661352,19.471935623,0.0,2.64151385,272.506122,0.0028597239,0.00358352003,1304.2134700000001,,,28.0068916121481
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US,1993,10.598697724049812,10.0,10.934302683138412,51,38,35,4.7724349158156,98.0,43900.0,22018734.0,0.0,0.0,0.0,204.0,60300.0,23974209.0,176.0,54800.0,23812270.0,164.0,49250.0,23782195.0,151.0,47250.0,23723164.0,151.0,47250.0,23723164.0,151.0,47250.0,23723164.0,151.0,47250.0,23723164.0,113.0,43900.0,23634027.0,105.5,43900.0,22826380.5,9710.0,6732.0,5260.0,158.1444357375839,.,High income: OECD,12.468123,1.0,0,0,1,14355.11726427078,0.21703154,100.0,0.3694319156182818,1.6212091,1.6212091,0,0.36943191,25.843349,0.00027120436,0.00030441373,110.79064,124.15259999999999,10.0,0.0,0.0,10.0,62287.72243595123,1.0557694534,1165.9,2.6114051800459137,43.8850407,20.329980563,0.0,2.61140522,268.798228,0.00282081269,0.00352672047,1283.5414,,,28.3786587123429
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US,1994,10.6259322962975,10.0,10.92843536043726,29,25,19,4.833306914201177,37.0,14070.0,1222249.0,241.0,74370.0,25196458.0,213.0,68870.0,25034519.0,201.0,63320.0,25004444.0,188.0,61320.0,24945413.0,188.0,61320.0,24945413.0,188.0,61320.0,24945413.0,188.0,61320.0,24945413.0,150.0,57970.0,24856276.0,142.5,57970.0,24048629.5,135.0,57970.0,23240983.0,9462.0,6767.0,5210.0,160.4207963963102,.,High income: OECD,12.480388,1.0,0,0,1,25088.08766245842,0.35684136,122.8,0.2518002484381183,7.2339849,7.2339849,0,0.25180024,29.537956,0.00030997614,0.00038518122,140.18579,124.26214300000001,10.0,0.0,0.0,10.0,86008.82974600792,1.3775645264,1173.7,2.664768835686317,46.6500749,23.095014763000002,0.0,2.66476887,272.049309,0.00285493006,0.0035586437,1295.15981,,,28.7288076375484
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US,1995,10.640512666578374,10.0,11.020332609465298,19,13,7,4.786923679426715,19.0,115300.0,5511379.0,232.0,184170.0,30545898.0,220.0,178620.0,30515823.0,207.0,176620.0,30456792.0,207.0,176620.0,30456792.0,207.0,176620.0,30456792.0,207.0,176620.0,30456792.0,169.0,173270.0,30367655.0,161.5,173270.0,29560008.5,154.0,173270.0,28752362.0,56.0,129370.0,6733628.0,10784.0,7736.0,6120.0,162.73416977853103,.,High income: OECD,12.492298,1.0,0,0,1,13741.34690093994,0.18672085,100.0,0.3429918032955487,1.2636199,0.019685354,0,0.3429918,24.780102,0.00026004645,0.00030049018,109.36268,124.37473600000001,10.0,0.0,0.0,10.0,96613.17784282565,1.4893254273999998,1148.8,2.744539596892263,43.819803699999994,19.020809017,0.0,2.7445396100000004,270.178336,0.00283529574,0.00348364819,1267.86537,,,29.0729515141457
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US,1996,10.665909998662771,10.0,11.030152655646273,56,38,34,4.942299877810655,58.0,234065.0,3250609.5,278.0,412685.0,33766432.5,265.0,410685.0,33707401.5,265.0,410685.0,33707401.5,265.0,410685.0,33707401.5,265.0,410685.0,33707401.5,227.0,407335.0,33618264.5,219.5,407335.0,32810618.0,212.0,407335.0,32002971.5,114.0,363435.0,9984237.5,77.0,349365.0,8761988.5,10449.0,7178.0,5683.0,164.9579373138519,.,High income: OECD,12.503931,1.0,0,0,1,5074.30720281601,0.065190613,124.9,0.1757071073632547,7.7624846,7.7624846,0,0.1757071,26.457685,0.0002776513,0.00038642428,140.6382,124.48972,10.0,0.0,0.0,10.0,100525.45740365982,1.5282549363999998,1164.7,2.5945367176075544,45.509791899999996,25.651401616999998,0.0,2.59453671,268.75001199999997,0.0028203066899999997,0.00353689921,1287.24597,,,29.4131648134723
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US,1997,10.69675530261457,10.0,11.293425268570818,33,27,14,4.985168845276164,86.0,200424.0,13080350.5,351.0,611109.0,46787752.0,351.0,611109.0,46787752.0,351.0,611109.0,46787752.0,351.0,611109.0,46787752.0,313.0,607759.0,46698615.0,305.5,607759.0,45890968.5,298.0,607759.0,45083322.0,200.0,563859.0,23064588.0,163.0,549789.0,21842339.0,144.0,434489.0,16330960.0,11525.0,8013.0,6328.0,166.01049494558822,.,High income: OECD,12.515933,1.0,0,0,1,9358.947754263878,0.11304715,115.0,0.154168110669762,3.7374742,3.7374742,0,0.15416811,24.15283,0.00025346378,0.00034947792,127.19164,124.60776700000001,10.0,0.0,0.0,10.0,109611.58629620075,1.6354961945,1159.7,2.591077304037603,47.4457605,28.627399297,0.0,2.5910773000000002,266.958481,0.00280150612,0.00352693222,1283.6185,,,29.7694279699879
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US,1998,10.728937108861633,10.0,11.337464321632911,40,25,23,5.006921897694904,31.0,37000.0,1686155.0,382.0,648109.0,48473907.0,382.0,648109.0,48473907.0,382.0,648109.0,48473907.0,344.0,644759.0,48384770.0,336.5,644759.0,47577123.5,329.0,644759.0,46769477.0,231.0,600859.0,24750743.0,194.0,586789.0,23528494.0,175.0,471489.0,18017115.0,117.0,237424.0,14766505.5,11218.0,7812.0,6350.0,167.26712023852795,.,High income: OECD,12.527627,1.0,0,0,1,13400.34486436844,0.15330449,101.0,0.3616883460041053,4.1115756,1.2100437,0,0.36168835,24.780117,0.0002600466,0.00030518605,111.07173,124.72842800000001,10.0,0.0,0.0,10.0,123011.93116056919,1.7888006845,1134.6000000000001,2.7631394310387143,46.5705535,24.850660397,0.0,2.76313943,265.37549,0.00278489395,0.00344888616,1255.21382,,,30.1184850681737
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US,1999,10.7638909731636,10.0,11.351241480926111,32,25,16,5.025047076605576,0.0,100.0,466.0,382.0,648209.0,48474373.0,382.0,648209.0,48474373.0,344.0,644859.0,48385236.0,336.5,644859.0,47577589.5,329.0,644859.0,46769943.0,231.0,600959.0,24751209.0,194.0,586889.0,23528960.0,175.0,471589.0,18017581.0,117.0,237524.0,14766971.5,31.0,37100.0,1686621.0,11634.0,8001.0,6565.0,168.17559241835264,.,High income: OECD,12.539111,1.0,0,0,1,12834.32732379436,0.13799016,120.0,0.2874596558865865,1.259029,1.259029,0,0.28745964,28.38908,0.00029791967,0.00036254255,131.94649,124.851128,10.0,0.0,0.0,10.0,126466.38620042801,1.7543540444999999,1134.6000000000001,2.8493356646655332,44.5451236,26.048686393999997,0.0,2.84933564,266.960153,0.00280152367,0.00345268948,1256.59804,,,30.4663411566379
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US,2000,10.793209053514778,10.0,11.380604767729618,43,24,16,5.033705824012502,8.0,3646.0,429849.0,390.0,651855.0,48904222.0,352.0,648505.0,48815085.0,344.5,648505.0,48007438.5,337.0,648505.0,47199792.0,239.0,604605.0,25181058.0,202.0,590535.0,23958809.0,183.0,475235.0,18447430.0,125.0,241170.0,15196820.5,39.0,40746.0,2116470.0,8.0,3746.0,430315.0,13361.0,8956.0,7365.0,169.3911692037931,.,High income: OECD,12.550272,1.0,0,0,1,4699.219935417175,0.047473103,123.9,0.1649033365386652,2.6868403,1.542974,0,0.16490334,22.346996,0.00023451305,0.00036133741,131.50787,124.973693,10.0,0.0,0.0,10.0,130636.43086481094,1.7926317749999998,1142.5,2.7925888656315836,36.3050299,27.160541454,0.0,2.79258884,264.374717,0.00277439168,0.00346877726,1262.4531399999998,,,30.7973013298523
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US,2001,10.793245542606869,10.0,11.373387497510816,34,19,12,5.008136748041086,12.0,23800.0,48235.0,364.0,672305.0,48863320.0,356.5,672305.0,48055673.5,349.0,672305.0,47248027.0,251.0,628405.0,25229293.0,214.0,614335.0,24007044.0,195.0,499035.0,18495665.0,137.0,264970.0,15245055.5,51.0,64546.0,2164705.0,20.0,27546.0,478550.0,20.0,27446.0,478084.0,16607.0,10062.0,8431.0,171.1089109350871,.,High income: OECD,12.560531,1.0,0,0,1,7556.178207278252,0.073834784,119.9,0.1252059357642625,0.9626416,0.9626416,0,0.12520593,25.616112,0.00026881965,0.00035963379,130.88785,125.093154,10.0,0.0,0.0,10.0,132757.2417243719,1.7750113299999999,1172.5,2.5802151936577014,35.720693499999996,26.576205054000003,0.0,2.58021516,264.522666,0.00277594425,0.00354929239,1291.75643,,,31.1036283879362
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US,2002,10.801234583601556,10.0,11.383966460172834,40,28,15,5.045563686747224,26.0,145750.0,1457544.0,382.5,818055.0,49513217.5,375.0,818055.0,48705571.0,277.0,774155.0,26686837.0,240.0,760085.0,25464588.0,221.0,644785.0,19953209.0,163.0,410720.0,16702599.5,77.0,210296.0,3622249.0,46.0,173296.0,1936094.0,46.0,173196.0,1935628.0,38.0,169550.0,1505779.0,18078.0,10430.0,8577.0,174.4601390890754,.,High income: OECD,12.570035,1.0,0,0,1,9963.784134864807,0.094085835,103.9,0.2236997431779299,6.5006003,0.57566565,0,0.22369975,24.876884,0.00026106212,0.00031240587,113.69936,125.208249,10.0,0.0,0.0,10.0,116071.66125047207,1.445519885,1131.3999999999999,2.4570562027565153,37.1394595,25.925192103999997,0.0,2.45705617,256.781111,0.00269470312,0.003427093,1247.2822500000002,,,31.3935499327652
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US,2003,10.82085019179428,10.0,11.341793075315191,37,21,10,5.03162713600794,24.0,3200.0,173049.0,399.0,821255.0,48878620.0,301.0,777355.0,26859886.0,264.0,763285.0,25637637.0,245.0,647985.0,20126258.0,187.0,413920.0,16875648.5,101.0,213496.0,3795298.0,70.0,176496.0,2109143.0,70.0,176396.0,2108677.0,62.0,172750.0,1678828.0,50.0,148950.0,1630593.0,19412.0,10744.0,8959.0,175.71153764434234,.,High income: OECD,12.578761,1.0,0,0,1,17826.02247714996,0.16075121,116.0,0.2319288555968551,2.0621185,2.0621185,0,0.23192886,26.478605,0.00027787083,0.00035140786,127.89405,125.318887,10.0,0.0,0.0,10.0,119542.56646335125,1.389239555,1147.3999999999999,2.319553142735088,37.580368899999996,26.366101504,0.0,2.31955312,257.416367,0.0027013695899999997,0.0034740871299999997,1264.38566,,,31.6645346171981
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US,2004,10.848880453985249,10.0,11.220391641787424,32,12,6,4.958322177112742,1.0,5340.0,692645.0,302.0,782695.0,27552531.0,265.0,768625.0,26330282.0,246.0,653325.0,20818903.0,188.0,419260.0,17568293.5,102.0,218836.0,4487943.0,71.0,181836.0,2801788.0,71.0,181736.0,2801322.0,63.0,178090.0,2371473.0,51.0,154290.0,2323238.0,25.0,8540.0,865694.0,20069.0,10704.0,9095.0,177.2665582494848,.,High income: OECD,12.588084,1.0,0,0,1,53894.34965860844,0.45681694,130.0,0.2479487450375378,7.0538993,7.0538993,0,0.24794875,28.501051,0.00029909471,0.00040143653,146.10185,125.426583,10.0,0.0,0.0,10.0,148348.82845950127,1.4892151349999998,1154.6,2.315701639334508,37.4002833,26.186015903999998,0.0,2.31570163,256.379462,0.00269048816,0.00349034244,1270.30172,,,31.9589450682826
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,US,2005,10.874192410441823,10.0,11.405596346217555,116,59,50,5.193798368681254,51.5,16458.0,805530.5,316.5,785083.0,27135812.5,297.5,669783.0,21624433.5,239.5,435718.0,18373824.0,153.5,235294.0,5293473.5,122.5,198294.0,3607318.5,122.5,198194.0,3606852.5,114.5,194548.0,3177003.5,102.5,170748.0,3128768.5,76.5,24998.0,1671224.5,52.5,21798.0,1498175.5,22674.0,11514.0,9807.0,178.68943336069074,.,High income: OECD,12.597281,1.0,0,0,1,159060.0,1.2659678,125.0,0.1600459984949954,1.8950143,0.65824199,0,0.160046,24.807512,0.00026033408,0.00036988375,134.61829,125.531566,10.0,0.0,0.0,10.0,293667.4815585613,2.568462085,1179.6,2.132755834533955,38.031677699999996,26.82457254,0.0,2.1327558300000002,256.406872,0.00269077579,0.00355973601,1295.55733,,,32.2548765979183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,US,2006,10.89269964531372,10.0,11.283851865625218,77,42,29,5.274428313872619,41.5,75860.0,2060499.5,339.0,745643.0,23684933.0,281.0,511578.0,20434323.5,195.0,311154.0,7353973.0,164.0,274154.0,5667818.0,164.0,274054.0,5667352.0,156.0,270408.0,5237503.0,144.0,246608.0,5189268.0,118.0,100858.0,3731724.0,94.0,97658.0,3558675.0,93.0,92318.0,2866030.0,24991.0,11890.0,10169.0,180.5611346730022,.,High income: OECD,12.606837,1.0,0,0,1,6631.91007232666,0.049809683,135.0,0.229078596211456,10.935492,1.5718235,0,0.22907859,28.014639,0.00029399019,0.00040225819,146.40091,125.634472,10.0,0.0,0.0,10.0,295225.084428072,2.553081155,1189.6999999999998,2.1861273233821557,41.2046851,20.633911440000002,0.0,2.1861273199999998,257.963826,0.00270711468,0.00357556992,1301.32004,,,32.5673998463204
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,US,2007,10.901776977329323,10.0,11.258046118484,94,54,41,5.394250013712264,80.0,8810.0,908712.0,361.0,520388.0,21343035.5,275.0,319964.0,8262685.0,244.0,282964.0,6576530.0,244.0,282864.0,6576064.0,236.0,279218.0,6146215.0,224.0,255418.0,6097980.0,198.0,109668.0,4640436.0,174.0,106468.0,4467387.0,173.0,101128.0,3774742.0,121.5,84670.0,2969211.5,28324.0,13768.0,11777.0,183.1366546487672,.,High income: OECD,12.61679,1.0,0,0,1,10589.59866905212,0.075846404,119.9,0.1593052971898319,1.44186,0.15042204,0,0.1593053,23.781275,0.00024956459,0.00035282475,128.40973,125.735329,10.0,0.0,0.0,10.0,296455.7353428602,2.515880409,1194.6,2.1912645099022257,38.909070899999996,17.04685928,0.0,2.19126451,257.592271,0.00270321549,0.0035789167499999997,1302.5381300000001,,,32.8786113609374
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,US,2008,10.890951592871742,10.0,11.319122245432688,93,50,38,5.469183719102044,44.0,11017648.0,12023221.0,319.0,11337612.0,20285906.0,288.0,11300612.0,18599751.0,288.0,11300512.0,18599285.0,280.0,11296866.0,18169436.0,268.0,11273066.0,18121201.0,242.0,11127316.0,16663657.0,218.0,11124116.0,16490608.0,217.0,11118776.0,15797963.0,165.5,11102318.0,14992432.5,124.0,11026458.0,12931933.0,31012.0,14753.0,12558.0,185.64063628351883,.,High income: OECD,12.626016,1.0,0,0,1,63057.88350605965,0.44346997,117.9,0.1129619650472606,2.5978689,2.5978689,0,0.11296196,25.501118,0.00026761289,0.00035887264,130.61082,125.833718,10.0,0.0,0.0,10.0,346113.27398455143,2.806045889,1211.5,1.942538128945381,37.3953642,18.43468448,0.0,1.94253812,258.31327200000004,0.00271078178,0.00363260334,1322.07722,,,33.2436868537795
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,US,2009,10.856490205258302,10.0,11.58795872320044,105,57,54,5.556157844826487,11.0,24960.0,803443.0,299.0,11325572.0,19403194.0,299.0,11325472.0,19402728.0,291.0,11321826.0,18972879.0,279.0,11298026.0,18924644.0,253.0,11152276.0,17467100.0,229.0,11149076.0,17294051.0,228.0,11143736.0,16601406.0,176.5,11127278.0,15795875.5,135.0,11051418.0,13735376.0,55.0,11042608.0,12826664.0,31042.0,15419.0,13176.0,188.82621557275343,.,High income: OECD,12.634624,1.0,0,0,1,13884.99543762207,0.10015433,113.8,0.3329292910955678,1.2201325,1.2201325,0,0.33292928,26.331873,0.00027633097,0.0003416785,124.35307,125.929231,10.0,0.0,0.0,10.0,347163.94209837914,2.768210059,1205.3,1.988007764154362,37.3564677,18.39578798,0.0,1.98800776,256.25606500000004,0.00268919308,0.00361173929,1314.4838,,,33.5363992251367
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,US,2010,10.873508570454025,10.0,11.595666068509209,65,39,34,5.5574166960999065,20.0,1000.0,0.0,319.0,11326472.0,19402728.0,311.0,11322826.0,18972879.0,299.0,11299026.0,18924644.0,273.0,11153276.0,17467100.0,249.0,11150076.0,17294051.0,248.0,11144736.0,16601406.0,196.5,11128278.0,15795875.5,155.0,11052418.0,13735376.0,75.0,11043608.0,12826664.0,31.0,25960.0,803443.0,28540.0,13492.0,11852.0,191.10054409493955,.,High income: OECD,12.645079,1.0,0,0,1,10214.40616989136,0.070702121,106.8,0.1324906829139021,1.7625504,0.23418836,0,0.13249068,24.83374,0.00026060935,0.00032275714,117.46668,126.024038,10.0,0.0,0.0,10.0,352679.1283328533,2.791439077,1188.2,1.955595110529599,36.4321778,17.08700234,0.0,1.9555951,258.742809,0.00271528938,0.00357315902,1300.44261,,,33.8157800778799
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FR,1985,10.119525291678892,9.0,9.056489647157925,7,6,4,5.38357721049886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.0,981.0,778.0,100.46601536738793,.,High income: OECD,10.941815,0.89999998,0,0,1,0.0,0.0,96.9,0.335936068993205,0.87975264,0.22759758,0,0.33593607,21.486689,0.0039279098,0.0049042734,102.46353,,,,,,,,,,,,,,,,,,,,103.466436922672
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FR,1986,10.136971759545716,10.0,8.951051374025619,8,6,4,5.25373832315007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.0,993.0,796.0,108.51568805620836,.,High income: OECD,10.945975,0.94999999,0,0,1,0.0,0.0,102.0,0.6909259721972654,0.809259,0.16476744,0,0.69092596,21.430855,0.0039177029,0.0051097116,106.75569,,,,,,,,,,,,,,,,,,,,104.053440133244
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FR,1987,10.156553702691117,10.0,8.971448463693834,2,2,2,5.1043563330970505,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,1454.0,974.0,815.0,111.28268573297343,.,High income: OECD,10.950613,0.94999999,0,0,1,1101.643920898438,0.1250623,104.9,0.6381136301329068,0.85884684,0.15184096,0,0.63811362,21.491577,0.0039288038,0.0052453699,109.58996,,,,,,,,,,,,,,,,,,,,104.649744505685
